id;serial;valor;created_at;updated_at
1435;hy7jd8967s;11205.1;2022-07-27 13:07:35.985432;2022-07-27 13:07:35.985432
1436;7rqmneoxdc;10447.7;2022-07-27 13:07:36.008263;2022-07-27 13:07:36.008263
1437;nmq1ecqies;10126.9;2022-07-27 13:07:36.032157;2022-07-27 13:07:36.032157
1438;zj5696fyx5;10753.8;2022-07-27 13:07:36.055153;2022-07-27 13:07:36.055153
1439;yfs45df0id;10313.2;2022-07-27 13:07:36.078369;2022-07-27 13:07:36.078369
1440;9mz8eamymm;12784.4;2022-07-27 13:07:36.101014;2022-07-27 13:07:36.101014
1441;33kjnbyqsp;7857.37;2022-07-27 13:07:36.126158;2022-07-27 13:07:36.126158
1442;bf8ekqr8dp;5878.17;2022-07-27 13:07:36.147705;2022-07-27 13:07:36.147705
1443;umvbzkskwa;5391.86;2022-07-27 13:07:36.171130;2022-07-27 13:07:36.171130
1444;azrca90hu7;11346.7;2022-07-27 13:07:36.195875;2022-07-27 13:07:36.195875
1445;dd2ufzro2k;8919.66;2022-07-27 13:07:36.216672;2022-07-27 13:07:36.216672
1446;nwamvr3xw4;6671.36;2022-07-27 13:07:36.242637;2022-07-27 13:07:36.242637
1447;dkjvtgaumc;9389.97;2022-07-27 13:07:36.272050;2022-07-27 13:07:36.272050
1448;j0bekyvwn9;10083.4;2022-07-27 13:07:36.302207;2022-07-27 13:07:36.302207
1449;o73fkjf73v;7210.56;2022-07-27 13:07:36.326877;2022-07-27 13:07:36.326877
1450;8bd7sqllpj;13597.9;2022-07-27 13:07:36.355164;2022-07-27 13:07:36.355164
1451;dlazcxgqpp;6248.21;2022-07-27 13:07:36.386066;2022-07-27 13:07:36.386066
1452;d3k4rvibnu;8074.58;2022-07-27 13:07:36.412760;2022-07-27 13:07:36.412760
1453;6hvbkh9jt9;10856.0;2022-07-27 13:07:36.436400;2022-07-27 13:07:36.436400
1454;nl0eo6hh6m;9771.95;2022-07-27 13:07:36.458700;2022-07-27 13:07:36.458700
1455;pl6wixn9eu;13423.4;2022-07-27 13:07:36.480991;2022-07-27 13:07:36.480991
1456;xupy17929r;8086.34;2022-07-27 13:07:36.503806;2022-07-27 13:07:36.503806
1457;gigey13gur;10680.8;2022-07-27 13:07:36.527981;2022-07-27 13:07:36.527981
1458;mbhzlq2soe;8256.18;2022-07-27 13:07:36.553658;2022-07-27 13:07:36.553658
1459;8bukqsatj2;9198.64;2022-07-27 13:07:36.576946;2022-07-27 13:07:36.576946
1460;evtvk658i6;13981.8;2022-07-27 13:07:36.605154;2022-07-27 13:07:36.605154
1461;0r59qfjoyp;12136.3;2022-07-27 13:07:36.629577;2022-07-27 13:07:36.629577
1462;umti354kai;16481.1;2022-07-27 13:07:36.654219;2022-07-27 13:07:36.654219
1463;46718p5jfo;11008.6;2022-07-27 13:07:36.676850;2022-07-27 13:07:36.676850
1464;zehuz3d8cj;13028.0;2022-07-27 13:07:36.706248;2022-07-27 13:07:36.706248
1465;ljzedomyxz;8473.55;2022-07-27 13:07:36.731138;2022-07-27 13:07:36.731138
1466;08xv1w5unu;5869.07;2022-07-27 13:07:36.750042;2022-07-27 13:07:36.750042
1467;mnqtlmgbdw;16688.6;2022-07-27 13:07:36.768766;2022-07-27 13:07:36.768766
1468;0iihxne174;5700.3;2022-07-27 13:07:36.785833;2022-07-27 13:07:36.785833
1469;rmavvb39ul;9698.64;2022-07-27 13:07:36.802837;2022-07-27 13:07:36.802837
1470;bg5j9f3av0;14371.0;2022-07-27 13:07:36.821375;2022-07-27 13:07:36.821375
1471;1ibkl83ul3;11282.4;2022-07-27 13:07:36.839693;2022-07-27 13:07:36.839693
1472;2bqmyvjfw0;13734.8;2022-07-27 13:07:36.859694;2022-07-27 13:07:36.859694
1473;9xqzdzi6it;6343.97;2022-07-27 13:07:36.879386;2022-07-27 13:07:36.879386
1474;9tf2unzl2f;13201.4;2022-07-27 13:07:36.898829;2022-07-27 13:07:36.898829
1475;pboqj0m9dc;7708.62;2022-07-27 13:07:36.917257;2022-07-27 13:07:36.917257
1476;2lwm6bk85i;15838.3;2022-07-27 13:07:36.935978;2022-07-27 13:07:36.935978
1477;y00spd1an4;16185.5;2022-07-27 13:07:36.964743;2022-07-27 13:07:36.964743
1478;xhsdgkc2a1;5291.77;2022-07-27 13:07:36.992926;2022-07-27 13:07:36.992926
1479;1rzbngpees;7863.37;2022-07-27 13:07:37.022133;2022-07-27 13:07:37.022133
1480;q63ij8dc06;8487.42;2022-07-27 13:07:37.049977;2022-07-27 13:07:37.049977
1481;n2j1o06g3c;5798.86;2022-07-27 13:07:37.077490;2022-07-27 13:07:37.077490
1482;mv9k1zahge;10808.0;2022-07-27 13:07:37.105305;2022-07-27 13:07:37.105305
